mysql> SELECT * FROM MenuPageClean WHERE menu_id NOT IN (SELECT id FROM menuclean);
+-------+---------+-------------+-----------------+-------------+------------+
| id    | menu_id | page_number | image_id        | full_height | full_width |
| 15739 |   17753 |           1 | 471407          |        2904 |       1701 |
| 15740 |   17754 |           2 | 4000010315      |        3296 |       1971 |
| 15741 |   17754 |           1 | 468471          |        3335 |       1950 |
| 15742 |   17755 |           2 | 4000010317      |        3733 |       2374 |
| 15743 |   17755 |           3 | 4000010318      |        3743 |       2398 |
| 15744 |   17755 |           4 | 4000010319      |        3771 |       2522 |
| 15745 |   17755 |           1 | 468473          |        3740 |       2509 |
| 15746 |   17756 |           2 | 4000010320      |        2965 |       1940 |
| 15747 |   17756 |           1 | 468474          |        2920 |       1909 |
| 15748 |   17757 |           2 | 4000010321      |        3171 |       2362 |
| 15749 |   17757 |           1 | 468475          |        3166 |       2326 |
| 15754 |   17759 |           2 | 4000010326      |        2921 |       1863 |
| 15755 |   17759 |           1 | 468478          |        2936 |       1860 |
| 15756 |   17760 |           2 | 4000010327      |        4660 |       2824 |
| 15757 |   17760 |           3 | 4000010328      |        4603 |       2787 |
| 15758 |   17760 |           4 | 4000010329      |        4612 |       2962 |
| 15759 |   17760 |           1 | 468479          |        4649 |       3003 |
| 15760 |   17761 |           2 | 4000010338      |        4214 |       1773 |
| 15761 |   17761 |           3 | 4000010339      |        4243 |       1844 |
| 15762 |   17761 |           4 | 4000010340      |        4196 |       5161 |
| 15763 |   17761 |           1 | 468484          |        4232 |       1860 |
| 15764 |   17762 |           2 | 4000010343      |        3760 |       2310 |
| 15765 |   17762 |           1 | 468487          |        3740 |       2313 |
| 15766 |   17763 |           2 | 4000010345      |        1446 |       2005 |
| 15767 |   17763 |           1 | 468489          |        2020 |       1456 |
| 15768 |   17764 |           2 | 4000010350      |        3117 |       1732 |
| 15769 |   17764 |           1 | 468496          |        3149 |       1738 |
| 15770 |   17765 |           2 | 4000010356      |        4082 |       2098 |
| 15771 |   17765 |           1 | 468500          |        4132 |       2110 |
| 15772 |   17766 |           2 | 4000010360      |        2892 |       2179 |
| 15773 |   17766 |           3 | 4000010361      |        2888 |       2162 |
| 15774 |   17766 |           4 | 4000010362      |        2906 |       2280 |
| 15775 |   17766 |           1 | 468504          |        2926 |       2286 |
| 15776 |   17767 |           2 | 4000013913      |        3112 |       2097 |
| 15777 |   17767 |           3 | 4000013914      |        3106 |       2069 |
| 15778 |   17767 |           4 | 4000013915      |        3125 |       2222 |
| 15779 |   17767 |           1 | 471604          |        3155 |       2239 |
| 15780 |   17768 |           2 | 4000013919      |        3541 |       2339 |
| 15781 |   17768 |           1 | 471608          |        3535 |       2343 |
| 15782 |   17769 |           2 | 4000013926      |        2901 |       1921 |
| 15783 |   17769 |           3 | 4000013927      |        2876 |       1942 |
| 15784 |   17769 |           4 | 4000013928      |        2897 |       2045 |
| 15785 |   17769 |           1 | 471613          |        2931 |       2076 |
| 15786 |   17770 |           2 | 4000013929      |        2944 |       2373 |
| 15787 |   17770 |           1 | 471614          |        2940 |       2403 |
| 15788 |   17771 |           2 | 4000013938      |        2208 |       2876 |
| 15789 |   17771 |           3 | 4000013939      |        2218 |       2840 |
| 15790 |   17771 |           4 | 4000013940      |        2909 |       2340 |
| 15791 |   17771 |           1 | 471621          |        2897 |       2299 |
| 15792 |   17772 |           2 | 4000013941      |        3564 |       2145 |
| 15793 |   17772 |           3 | 4000013942      |        3573 |       2136 |
| 15794 |   17772 |           4 | 4000013943      |        3558 |       2241 |
| 15795 |   17772 |           1 | 471622          |        3587 |       2249 |
| 15796 |   17773 |           2 | 4000013947      |        3116 |       1977 |
| 15797 |   17773 |           3 | 4000013948      |        3096 |       2049 |
| 15798 |   17773 |           4 | 4000013949      |        3100 |       2127 |
| 15799 |   17773 |           1 | 471626          |        3112 |       2127 |
| 15800 |   17774 |           2 | 4000013956      |        2928 |       1826 |
| 15801 |   17774 |           3 | 4000013957      |        2927 |       1807 |
| 15802 |   17774 |           4 | 4000013958      |        2932 |       1887 |
| 15803 |   17774 |           1 | 471631          |        2927 |       1899 |
| 15808 |   17777 |           2 | 4000014196      |        3398 |       2437 |
| 15809 |   17777 |           1 | 471786          |        2955 |       2325 |
| 15814 |   17780 |           2 | 4000010037      |        3163 |       2214 |
| 15815 |   17780 |           1 | 468304          |        3126 |       2204 |
| 15830 |   17788 |           2 | 4000010049      |        2945 |       2080 |
| 15831 |   17788 |           1 | 468314          |        2966 |       2067 |
| 15870 |   17794 |           2 | 4000011075      |        3069 |       1715 |
| 15871 |   17794 |           1 | 469019          |        3065 |       1715 |
| 15934 |   17821 |           2 | 4000011270      |        2536 |       1251 |
| 15935 |   17821 |           1 | 476005          |        2561 |       1263 |
| 15982 |   17840 |           2 | 4000010798      |        3581 |       2282 |
| 15983 |   17840 |           1 | 468868          |        3519 |       2262 |
| 15994 |   17845 |           2 | 4000010823      |        3414 |       2291 |
| 15995 |   17845 |           1 | 468875          |        3378 |       2340 |
| 15996 |   17846 |           2 | 4000010824      |        3112 |       2205 |
| 15997 |   17846 |           1 | 468876          |        3138 |       2236 |
| 16058 |   17864 |           2 | 4000010825      |        1937 |       2636 |
| 16059 |   17864 |           3 | 4000010826      |        1951 |       2639 |
| 16060 |   17864 |           4 | 4000010827      |        1983 |       2455 |
| 16061 |   17864 |           5 | 4000010828      |        1972 |       2489 |
| 16062 |   17864 |           6 | 4000010829      |        1929 |       2510 |
| 16063 |   17864 |           7 | 4000010830      |        1980 |       2495 |
| 16064 |   17864 |           8 | 4000010831      |        1984 |       2579 |
| 16065 |   17864 |           9 | 4000010832      |        1969 |       2540 |
| 16066 |   17864 |          10 | 4000010833      |        2006 |       2570 |
| 16067 |   17864 |          11 | 4000010834      |        1952 |       2557 |
| 16068 |   17864 |          12 | 4000010835      |        1977 |       2549 |
| 16069 |   17864 |          13 | 4000010836      |        2007 |       2557 |
| 16070 |   17864 |          14 | 4000010837      |        1985 |       2518 |
| 16071 |   17864 |          15 | 4000010838      |        1972 |       2497 |
| 16072 |   17864 |          16 | 4000010839      |        1983 |       2528 |
| 16073 |   17864 |          17 | 4000010840      |        2483 |       2017 |
| 16074 |   17864 |          18 | 4000010841      |        1985 |       2558 |
| 16075 |   17864 |          19 | 4000010842      |        2479 |       1954 |
| 16076 |   17864 |          20 | 4000010843      |        1981 |       2540 |
| 16077 |   17864 |          21 | 4000010844      |        1972 |       2498 |
| 16078 |   17864 |          22 | 4000010845      |        1953 |       2496 |
| 16079 |   17864 |          23 | 4000010846      |        1998 |       2555 |
| 16080 |   17864 |          24 | 4000010847      |        1976 |       2549 |
| 16081 |   17864 |          25 | 4000010848      |        2020 |       2527 |
| 16082 |   17864 |          26 | 4000010849      |        1985 |       2514 |
| 16083 |   17864 |          27 | 4000010850      |        2003 |       2549 |
| 16084 |   17864 |          28 | 4000010851      |        2015 |       2535 |
| 16085 |   17864 |          29 | 4000010852      |        1977 |       2545 |
| 16086 |   17864 |          30 | 4000010853      |        2020 |       2605 |
| 16087 |   17864 |          31 | 4000010854      |        1998 |       2540 |
| 16088 |   17864 |          32 | 4000010855      |        2011 |       2540 |
| 16089 |   17864 |          33 | 4000010856      |        2042 |       2544 |
| 16090 |   17864 |          34 | 4000010857      |        1934 |       2596 |
| 16091 |   17864 |          35 | 4000010858      |        1973 |       2652 |
| 16092 |   17864 |          36 | 4000010859      |        2696 |       2040 |
| 16093 |   17864 |           1 | 468877          |        1964 |       2656 |
| 16110 |   17873 |           2 | 4000010870      |        3231 |       2282 |
| 16111 |   17873 |           1 | 468889          |        3293 |       2308 |
| 16116 |   17876 |           2 | 4000010882      |        1930 |       1061 |
| 16117 |   17876 |           1 | 468901          |        1919 |       1059 |
| 16118 |   17877 |           2 | 4000011859      |        3285 |       2171 |
| 16119 |   17877 |           1 | 476337          |        3322 |       2192 |
| 16122 |   17879 |           2 | 4000011861      |        2883 |       2194 |
| 16123 |   17879 |           1 | 476339          |        2892 |       2211 |
| 16124 |   17880 |           2 | 4000011862      |        3280 |       2712 |
| 16125 |   17880 |           1 | 476340          |        3297 |       2707 |
| 16126 |   17881 |           2 | 4000011863      |        3302 |       2226 |
| 16127 |   17881 |           1 | 476341          |        3289 |       2213 |
| 16128 |   17882 |           2 | 4000011864      |        3252 |       2421 |
| 16129 |   17882 |           1 | 476342          |        3573 |       2428 |
| 16156 |   17888 |           2 | 4000011889      |        2652 |       2131 |
| 16157 |   17888 |           1 | 476349          |        2674 |       2050 |
| 16164 |   17891 |           2 | 4000013488      |        2561 |       3598 |
| 16165 |   17891 |           1 | 471268          |        2561 |       3498 |
| 16182 |   17900 |           2 | 4000011895      |        3319 |       2303 |
| 16183 |   17900 |           1 | 476353          |        3334 |       2334 |
| 16184 |   17901 |           2 | 4000011896      |        3291 |       2689 |
| 16185 |   17901 |           1 | 476354          |        3306 |       2729 |
| 16186 |   17902 |           2 | 4000011897      |        3279 |       2706 |
| 16187 |   17902 |           1 | 476355          |        3274 |       2674 |
| 16188 |   17903 |           2 | 4000011898      |        2913 |       2290 |
| 16189 |   17903 |           1 | 476356          |        2905 |       2548 |
